%time n1 n3 n4
0.02045 -7.54251380736 -0.000738221434067 -0.00738221434067
0.020455 -7.55899176857 -0.000736359667459 -0.00736359667459
0.02046 -7.57542198309 -0.000734493249532 -0.00734493249532
0.020465 -7.59180434712 -0.000732622192076 -0.00732622192076
0.02047 -7.60813875719 -0.000730746506911 -0.00730746506911
0.020475 -7.62442511011 -0.000728866205882 -0.00728866205882
0.02048 -7.64066330303 -0.000726981300869 -0.00726981300869
0.020485 -7.65685323336 -0.000725091803776 -0.00725091803776
0.02049 -7.67299479885 -0.000723197726539 -0.00723197726539
0.020495 -7.68908789753 -0.000721299081121 -0.00721299081121
0.0205 -7.70513242776 -0.000719395879516 -0.00719395879516
0.020505 -7.72112828818 -0.000717488133746 -0.00717488133746
0.02051 -7.73707537776 -0.00071557585586 -0.0071557585586
0.020515 -7.75297359576 -0.000713659057939 -0.00713659057939
0.02052 -7.76882284177 -0.000711737752088 -0.00711737752088
0.020525 -7.78462301567 -0.000709811950444 -0.00709811950444
0.02053 -7.80037401766 -0.000707881665172 -0.00707881665172
0.020535 -7.81607574825 -0.000705946908465 -0.00705946908465
0.02054 -7.83172810826 -0.000704007692543 -0.00704007692543
0.020545 -7.84733099882 -0.000702064029655 -0.00702064029655
0.02055 -7.86288432137 -0.000700115932079 -0.00700115932079
0.020555 -7.87838797766 -0.00069816341212 -0.0069816341212
0.02056 -7.89384186978 -0.000696206482111 -0.00696206482111
0.020565 -7.90924590011 -0.000694245154414 -0.00694245154414
0.02057 -7.92459997133 -0.000692279441416 -0.00692279441416
0.020575 -7.93990398648 -0.000690309355535 -0.00690309355535
0.02058 -7.95515784888 -0.000688334909214 -0.00688334909214
0.020585 -7.97036146217 -0.000686356114926 -0.00686356114926
0.02059 -7.98551473034 -0.00068437298517 -0.0068437298517
0.020595 -8.00061755765 -0.000682385532471 -0.00682385532471
0.0206 -8.01566984871 -0.000680393769384 -0.00680393769384
0.020605 -8.03067150844 -0.00067839770849 -0.0067839770849
0.02061 -8.04562244209 -0.000676397362397 -0.00676397362397
0.020615 -8.06052255522 -0.00067439274374 -0.0067439274374
0.02062 -8.0753717537 -0.000672383865182 -0.00672383865182
0.020625 -8.09016994375 -0.000670370739412 -0.00670370739412
