%time sig_in sig_out
0.003225 0.0618086640775 -0.133408192696
0.003226 0.0623535007028 -0.131667407914
0.003227 0.0629006508775 -0.129908971035
0.003228 0.0634501132518 -0.128133020768
0.003229 0.0640018864698 -0.126339697201
0.00323 0.0645559691701 -0.124529141788
0.003231 0.0651123599856 -0.122701497334
0.003232 0.0656710575434 -0.120856907976
0.003233 0.066232060465 -0.118995519174
0.003234 0.0667953673661 -0.117117477687
0.003235 0.0673609768569 -0.115222931565
0.003236 0.0679288875418 -0.113312030127
0.003237 0.0684990980195 -0.111384923949
0.003238 0.0690716068831 -0.109441764845
0.003239 0.0696464127199 -0.107482705853
0.00324 0.0702235141117 -0.105507901217
0.003241 0.0708029096346 -0.103517506372
0.003242 0.071384597859 -0.101511677925
0.003243 0.0719685773495 -0.0994905736423
0.003244 0.0725548466653 -0.0974543524274
0.003245 0.0731434043599 -0.095403174309
0.003246 0.0737342489809 -0.0933372004214
0.003247 0.0743273790707 -0.0912565929883
0.003248 0.0749227931655 -0.0891615153051
0.003249 0.0755204897965 -0.0870521317224
0.00325 0.0761204674887 -0.0849286076278
0.003251 0.0767227247619 -0.0827911094292
0.003252 0.0773272601299 -0.080639804537
0.003253 0.0779340721012 -0.0784748613463
0.003254 0.0785431591785 -0.0762964492199
0.003255 0.079154519859 -0.0741047384696
0.003256 0.0797681526341 -0.0718999003393
0.003257 0.0803840559899 -0.0696821069867
0.003258 0.0810022284066 -0.0674515314649
0.003259 0.0816226683589 -0.0652083477054
0.00326 0.082245374316 -0.0629527304989
0.003261 0.0828703447414 -0.0606848554778
0.003262 0.0834975780931 -0.058404899098
0.003263 0.0841270728234 -0.0561130386198
0.003264 0.0847588273791 -0.0538094520907
0.003265 0.0853928402014 -0.0514943183261
0.003266 0.0860291097259 -0.0491678168909
0.003267 0.0866676343828 -0.0468301280815
0.003268 0.0873084125965 -0.0444814329067
0.003269 0.087951442786 -0.0421219130692
0.00327 0.0885967233646 -0.0397517509468
0.003271 0.0892442527401 -0.037371129574
0.003272 0.089894029315 -0.0349802326229
0.003273 0.0905460514859 -0.0325792443843
0.003274 0.091200317644 -0.0301683497491
